NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MELROSE INDUSTRIES,GB00BNGDN821,,,,,,32.24,27.54,658,977.62,382.2,524.18,1261.09,2563.23,2306.05,4687.88,6125.88,4435.89,626.43,4825.5,5947.57,10396.15,15199.19,11669.35,9040.49,7031.36,10002.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENNON GROUP,GB00BNNTLN49,2336.93,923.34,1257.78,1175.97,1304.18,1500.89,2353.51,2817.67,4054.75,4496.05,2320.39,2819.73,3620.56,3969.19,3899.26,4149.11,5161.74,5124.04,4126.03,3828.19,4197.74,6087.24,5301.99,3789.12,2938.81,2478.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RENEWI,GB00BNR4T868,754.04,611.72,716.85,535.12,412.51,536.15,622.21,697.57,1145.49,1025.6,283.18,751.74,744.86,675.29,514.79,723.7,625.59,441.19,710.4,1078.57,253.8,361.31,462.91,713.89,639.91,562.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL,GB00BP6MXD84,,,,,,,,125238.43,124386.29,119291.57,91106.46,95547.15,124671.58,132911.82,127001.69,134266.17,128748.35,88729.87,118585.07,148795.61,139635.14,106597.63,75757.1,213276.65,205251.73,202461.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATE & LYLE,GB00BP92CJ43,3367.36,2000.59,1879.82,2113.35,2241.24,2470.95,4537.35,5009.68,5778.15,4313.48,2294.25,2922.86,4356.65,5113.83,5795.18,5913.77,4080.84,3968.99,4006.3,4224.25,4154.62,4787.5,4648.4,4588.49,3757.37,3145.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHRODERS,GB00BP9LHF23,4218.14,4966.09,4456.03,2616.51,1683.88,2737.06,3240.42,4353.88,5093.95,4310.72,2515.89,3970.93,6792.13,5758.18,7094.68,9352.73,10238.17,8328.31,8388.55,11154.71,7766.59,9884.44,10898.27,10215.12,9533.35,8128.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVIVA,GB00BPQY8M80,18742.84,16360.05,33629.72,25832.73,15617.88,22349.34,27399.58,30612.64,43025.42,28672.76,15662.89,15802.33,20907.76,17278.24,16348.73,22045.56,24199.98,25309.18,24892.42,27822.51,21295.49,20692.29,18430.86,22271.77,14966.65,14703.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIGNITY DEAD - DELIST.25/05/23,GB00BRB37M78,,,,,,,538.77,665.72,811.51,835.07,574.76,625.71,588.05,678.81,1089.14,1303.21,1430.05,1653.5,1522.2,518.84,463.54,351.37,389.31,448.85,327.21,348.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJ GLEESON,GB00BRKD9Z53,134.81,108.06,129.97,194.7,149.3,233.44,253.84,327.56,414.73,292.5,57.21,106.89,100.78,93.32,149.87,369.92,311.52,489.93,374.89,536.53,506.34,667.3,578.9,563.33,311.81,353.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMPUTACENTER,GB00BV9FP302,1805.34,3936.02,1008.05,876.5,813.91,1569.73,1079.89,929.16,899.03,497.26,270.54,696.27,1114.77,996.85,1137.61,1496.78,1460.14,1430.14,1207.09,1931.45,1587.37,2835.48,3600.15,4210.31,3139.21,4192.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROTORK,GB00BVFNZH21,550.43,373.41,399.64,404.93,374.06,592.7,717.91,1103.34,1434.65,1428.11,971.14,1711.08,2328.38,2637.07,3740.56,3479.43,3141.51,2050.87,2762.32,3539.42,3135.98,3463.86,4033.39,3895.41,3384.8,3450.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIRAX GROUP,GB00BWFGQN14,685.61,439.98,413.04,393.4,469.76,788.08,978.6,1282.22,1479.59,1326.33,950.87,1503.02,2331.57,2526.69,2891.39,3551.65,3650.89,3085.65,4123.71,5774.86,6317.13,8762.91,11376.71,12731.6,10623.75,9296.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAZLEY,GB00BYQ0JC66,,,,,378.25,413.34,592.02,654.48,1081.15,1224.48,606.43,860.19,1018.6,1206.34,1627.96,2344.56,2372.32,2703.8,2840.32,3879.51,3560.25,4119.31,3085.79,4035.41,5380.82,4723.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIMARY HEALTH PROPS.,GB00BYRJ5J14,26.61,28.46,35.22,38.05,46.14,76.85,123.81,158.91,234.24,198.92,138.06,69.35,81.46,358.7,107.68,162.41,163.62,681.95,801.2,971.79,1173.07,2517.98,2670.21,2442.09,1791.33,1563.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERMEDIATE CAPITAL GP.,GB00BYT1DJ19,388.82,495.09,802.77,656.73,746.3,1473.19,1501.49,1718.18,2663.05,2570.23,508.09,1507.45,2661.8,2163.21,2618.07,3303.61,3461.94,2568.74,2575.14,4428.73,3834.53,6587.45,7191.37,7259.72,4956.88,6517.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAND SECURITIES GROUP,GB00BYW0PQ60,7143.82,5908.13,7023.04,6470.46,5657.18,8905.49,12349.27,14084.46,21076.13,13768.29,4661.1,7490.16,8516.95,8410.71,9805.78,13368.24,15713.95,12207.73,9957.11,9791.99,8462.77,9025.51,6397.32,7856.14,6353.44,6213.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOMESERVE DEAD - DELIST.05/01/23,GB00BYYTFB60,341.46,311.48,417.61,537,402.41,620.9,976.22,1656.83,2277.25,2287.47,952.92,1676.35,2380.44,1436.69,1243.67,1772.36,1684.22,1713.17,2327.39,3447.86,4174.8,5719.48,4814.61,3402.83,4869.39,5121.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUTURE,GB00BYZN9041,,1832.71,217.72,155.37,280.35,428.95,521.06,316.84,283.03,207.7,86.69,1519.54,2343.09,941.3,1540.2,1189.46,822.69,807.27,82.27,250.36,594.79,1585.2,2502.27,4632.05,2326.75,967.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOHNSON MATTHEY,GB00BZ4BQC70,1699.23,2679.36,3287.21,2652.5,2709.77,3809.48,4155.97,5599.73,6979.58,7903.81,3526.66,5031.02,6828.19,7649.93,7255.95,10683.27,10292.68,6536.92,7650.18,8893.07,7532.12,6660.72,7655.58,4587.52,5140.24,3686.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVOKE,GI000A0F6407,,,,,,,,1194.24,656.81,805.73,508.92,564.24,247.68,311.88,635.58,802.78,798.15,872.62,1050.85,1403.1,820.41,651.49,1572.67,1312.45,384.08,497.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONAL BK.OF GREECE,GRS003003035,9109.96,10793.83,8408.5,5068.92,3036.19,7328.09,11087.29,15416.41,24673.19,28694.99,8349.46,11701.34,9711.23,3747.53,1446.58,12207.96,4048.4,2069.29,2180.1,3584.96,1111.45,2856.26,2277,3769.01,4371.92,7000.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANK OF GREECE,GRS004013009,381.36,1521.91,612.42,643.24,744.7,1428,1468.82,2150.97,2215.41,2121.55,1014.64,1125.12,946.98,378.27,468.13,425.29,234.38,202.34,265.39,417.6,300.03,347.61,369.8,429.72,368.52,294.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRAEUS FINANCIAL HOLDINGS,GRS014003032,1396.56,2686.52,2266.77,1310.99,940.65,2506.76,3705.28,5084.95,9665.13,10508.31,2177.07,2551.42,2539.38,982.58,485.28,13332.98,4188.19,1323.58,1652.08,2082.83,352.06,1436.27,848.49,2099.46,2673.24,5114.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELLENIC TELECOM.ORG.,GRS260333000,14935.49,12918.63,7784.92,7994.1,6272.98,7856.17,8459.24,11082.04,14240.9,14786.67,7232.15,6231.75,5210.9,1797.89,4160.86,7876.86,4531.97,4260.54,4505.2,7230.88,5861.1,7514.27,6862.51,9046.46,6862.7,5800.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HELLENIQ ENERGY HOLDINGS,GRS298343005,1872.33,3390.97,2275.02,1494.36,1368.06,3044.53,3465.38,4536.82,4463.85,4361.9,2231.25,3526.5,3063.01,2298.83,3650.33,3080.19,1383.49,1215.94,1411.15,3066.01,2707.2,2647.3,1970.04,2312.3,2503.29,2518.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIG HOLIDINGS,GRS314003013,45.51,143.95,44.55,49.99,26.44,30.25,272.66,1398.11,3349.27,5393,3136.31,1901.64,740.71,483.51,501.28,472.1,175.42,64.9,146.6,191.73,86.21,111.25,36.15,39.36,128.99,154.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUROBANK HOLDINGS,GRS323003012,182.92,5353.32,5618.91,3731.93,3494.42,6481.31,10266.23,12533.62,15363.02,14602.95,3675.3,4086.52,3391.79,693.41,460.51,3940.2,2252.6,1334.97,1289.66,2399.84,1320.64,3245.27,2631.69,4500.09,5221.41,7658.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREEK ORGANISATION OF FOOTBALL PROGNOSTICS,GRS419003009,,,,2414.35,3106.94,5847.9,8587.46,12322.75,12158.39,10965.21,8962.66,6323.49,6869.13,2999.19,2917.27,4392.22,3184.74,2179.17,2822.97,4121.68,3100.89,4069.35,4352.21,5238.13,5602.22,6536.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBLIC POWER,GRS434003000,,,,2626.44,3497.17,6301.34,6592.69,4840.56,6482.4,9475.15,3926.4,3593.49,3707.52,1130.55,2298.71,3399.71,1355.49,827.33,659.56,841.38,346.97,1068.34,2036.65,3694.53,3055.23,4939.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA UNICOM (HONG KONG),HK0000049939,,,20117.28,11910.06,8288.78,14053.81,10551.33,10616.78,16463,32272.11,22527.78,25195.9,38385.16,42855.92,37008.14,32066.4,39477.85,26274.71,29168.14,42652.93,35248.99,27229.75,17366.86,16807.26,21483.28,21015.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHINA TAIPING INSURANCE HLDGS,HK0000055878,,,147.81,754.62,747.62,685.17,597.62,508.78,1729.12,3045.11,1903.06,5059.45,4881.53,3299.22,3492.85,2981.58,9822.47,7277.91,8523.58,13559.06,10098.86,7970.48,6648.19,5212.16,4410.23,3001.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELEVISION BROADCASTS,HK0000139300,1188.4,3715.24,2341.65,1830.74,1359.02,2113.12,1976.69,2317.19,3150.57,2377.8,1525.03,1961.41,2400.06,2556.34,3411.09,2656.28,2720.46,1593.48,1673.88,1447.98,843.94,679.16,446.35,275.44,213.2,170.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHOUCHENG HOLDINGS,HK0000592854,53.6,107.21,51.53,85.35,75.05,293.85,321.05,381.53,435.32,1751.36,786.51,1630.63,1207.91,646.69,612.16,432.99,381.32,234.51,294.42,508.65,664.92,1471.92,1805.77,1394.23,1640.49,1339.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW WORLD DEVELOPMENT COMPANY,HK0000608585,3773.82,4039.28,3265.98,1887.49,1011.66,2843.53,3422.62,5323.11,8212.58,9864.6,3776.04,6575.42,7516.14,6910.29,11127.35,7865.11,10714.89,7182.77,11519.97,14956.16,16053.02,13408.34,11541.27,10416.18,7552.06,3067.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
